File accession,Actual Age,Predicted Mean Age,Predicted Stddev,Model Type
ENCFF639IIQ,73.5,36.283684,1.4868883,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF640NVF,30.5,23.576868,1.0775343,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF641DNV,53.5,44.54686,1.6857322,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF651XRK,53.5,40.004414,1.3229755,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF675KIN,53.5,40.627136,1.3302053,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF683LBN,37.5,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF704GNL,37.5,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF713LKP,78.5,43.104626,1.330369,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF720HFS,51.5,45.013912,1.5402447,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF732JQY,87.5,53.677658,1.5867995,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF733OPS,81.5,77.96394,1.9900826,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF739NVT,53.5,43.255424,1.3172966,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF752DGV,71.5,78.12026,2.217881,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF779PMH,54.5,42.79989,1.3152161,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF827GEQ,53.5,44.544926,1.4800847,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF842QQE,59.5,35.980286,0.8926702,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF854IJU,81.5,70.32424,1.8001437,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF880UEZ,53.5,49.00834,1.5203218,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF954NRC,-0.4602739726027397,0.0,0.7777942,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF985SAO,59.5,39.9004,1.5090175,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF996ZNX,37.5,41.61851,1.4596663,simple_nn_new 50 1 0.001 0.0 0.01
ENCFF056BKL,60.5,55.104504,4.50694,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF077FBW,41.5,64.75555,5.9444113,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF081IBY,75.5,81.99522,7.603273,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF112MIS,59.5,68.01978,6.354608,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF119FKH,40.5,75.3031,6.986265,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF127LVQ,51.5,71.28694,6.5844913,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF145RER,53.5,73.125114,6.719005,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF162OOB,49.5,56.36798,4.8910007,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF190UNW,3.5,40.7212,4.720098,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF229BGF,37.5,60.239777,5.3331366,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF237QAL,60.5,55.304695,4.428828,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF252OBP,37.5,58.02401,4.9881864,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF283ZMI,51.5,64.08495,5.48138,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF285STS,37.5,62.11085,5.69485,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF290HDV,75.5,83.310875,7.6983232,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF298AQY,78.5,78.839355,7.085967,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF303PLE,3.5,0.0,1.0541918,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF320PWH,-0.4657534246575342,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF345SEW,89.5,96.778275,8.891476,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF347MTT,81.5,82.84516,7.4697723,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF372LSW,53.5,73.707245,6.865594,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF376RDO,53.5,54.409477,4.548124,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF391CHK,60.5,55.68314,4.4372344,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF405UOK,37.5,60.82812,5.64911,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF512IEA,37.5,43.12649,3.115539,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF566FYS,34.5,55.402325,5.7259088,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF579DHC,84.5,66.4715,5.654234,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF585QLC,53.5,54.180904,4.5104637,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF614FJF,59.5,69.92155,6.4034767,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF619HYF,34.5,47.6022,4.8508224,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF623WKE,30.5,53.036514,5.098615,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF639IIQ,73.5,58.490494,4.870905,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF641DNV,53.5,47.808018,3.8561707,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF651XRK,53.5,68.72902,6.135535,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF673DXP,62.5,66.94207,6.0800605,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF729ZPF,67.5,81.74459,7.855553,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF772PDE,30.5,52.149025,4.614212,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF800VAP,51.5,61.569065,5.0686088,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF812IKG,37.5,63.529385,5.831347,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF838MXD,75.5,82.64804,7.62427,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF839NZT,-0.4383561643835616,31.587719,3.1750827,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF854IJU,81.5,83.58446,7.67063,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF854YHI,37.5,54.193207,4.54825,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF859MTR,53.5,54.601505,4.6068487,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF882OND,37.5,59.888046,5.2628875,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF902HIA,59.5,62.436077,5.520135,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF935CPK,51.5,61.431347,5.1438003,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF941YCV,75.5,81.75377,7.5989914,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF978EHV,-0.4712328767123288,8.874361,1.2625519,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF985SAO,59.5,60.85982,5.1307135,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF996QZC,37.5,54.996044,4.734658,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF011PCV,81.5,64.34841,5.8153014,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF032IZZ,60.5,52.46037,4.476642,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF051GOU,54.5,31.840628,3.8745866,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF051QIL,-0.3835616438356164,0.0,0.8886919,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF061HFF,51.5,49.424896,4.1253715,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF084JUK,81.5,67.15473,5.977267,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF089KQW,34.5,37.479935,4.384454,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF091KQD,53.5,53.070087,4.55392,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF105NAF,51.5,44.757854,3.9022067,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF122GSI,37.5,46.276474,3.9044445,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF169MHR,0.0,25.131655,3.297449,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF174HPH,0.0,0.0,1.2041762,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF181HLF,51.5,50.621387,4.4235277,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF184VIO,51.5,49.135906,4.068482,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF237VMY,53.5,51.597507,4.4170165,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF321LZL,51.5,50.003513,4.1925116,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF344ITP,37.5,40.77861,3.4392374,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF370MEL,61.5,66.76049,7.531721,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF389LZZ,-0.4410958904109589,5.924132,1.5965606,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF400NQI,53.5,50.310314,4.335863,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF425FMW,76.5,60.221283,6.5341654,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF431FFY,37.5,52.34929,4.446278,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF466ENV,54.5,49.862644,4.267526,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF486KLP,25.5,54.31725,4.632624,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF504XAW,53.5,0.0,1.2264296,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF508OUM,37.5,45.937332,3.9308064,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF536UKH,53.5,50.755363,4.2940803,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF568IBR,54.5,46.075092,4.063023,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF569FQL,-0.4575342465753425,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF576GES,53.5,51.90306,4.414351,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF576TRI,75.5,66.817375,5.951843,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF624LJY,34.5,7.7068534,2.6584623,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF629NQR,-0.4410958904109589,10.227268,1.6673456,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF644MVM,34.5,42.863796,4.3685565,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF649AZP,54.5,50.11961,4.2892823,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF664UKA,34.5,49.663246,6.116514,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF665CXY,54.5,40.456104,3.6587186,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF693HQZ,51.5,47.60123,3.9725437,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF696UEY,37.5,50.292095,4.223437,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF719ORU,54.5,48.122036,4.154527,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF751MDE,37.5,49.322716,4.2427607,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF761IFJ,51.5,54.419918,4.8777018,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF846MFS,37.5,49.84629,4.368806,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF849YNY,16.5,49.12483,4.4810433,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF863EJN,54.5,48.37793,4.1782947,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF863PCN,37.5,53.970955,4.5392656,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF880UEZ,53.5,53.005955,4.442003,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF889QTE,81.5,62.265217,5.1686707,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF904YBG,51.5,48.33864,4.083179,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF910MXI,59.5,52.09079,4.6841035,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF938WJH,53.5,47.299793,4.099881,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF954NRC,-0.4602739726027397,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF976KIV,-0.4602739726027397,0.0,1.2271439,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF996ZNX,37.5,47.426487,4.1697297,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF020YCR,-0.038356164383561646,16.004932,0.7701898,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF036WJV,30.5,26.520329,2.1614368,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF051JTV,73.5,26.038069,2.567343,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF066MLC,86.5,94.13851,5.593637,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF083ENU,59.5,44.732933,0.999274,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF114PLO,81.5,79.19067,4.508718,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF120TOC,50.5,36.64672,2.596065,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF138VRG,54.5,68.11413,2.1087823,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF141YUO,72.5,44.397675,2.354983,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF153YEE,53.5,51.125935,1.056202,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF187IWC,41.5,52.699116,2.1498373,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF198NDW,88.5,153.68022,14.627287,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF201UPO,37.5,10.616531,2.5963345,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF223CEC,34.5,19.584913,2.7910614,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF230VWV,37.5,55.80047,2.6128557,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF238MHL,81.5,20.793531,2.510912,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF256HPN,53.5,50.079628,1.3061731,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF271FIA,34.5,69.269325,5.089335,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF288QMN,54.5,46.41183,2.5136695,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF318DKR,54.5,62.077667,1.6356221,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF342IUX,53.5,56.255795,1.2570578,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF349BGH,56.5,62.88055,3.2998822,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF379GSJ,53.5,56.997097,1.3483217,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF438QTX,81.5,91.178635,5.8957286,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF451EGE,51.5,47.309093,0.99138594,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF487CTD,51.5,48.62005,1.0301822,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF496SXY,53.5,50.25886,1.2468756,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF501SGE,37.5,51.955914,1.9284806,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF523VVA,87.5,91.71498,5.316938,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF538GPP,-0.4986301369863014,0.0,2.4777849,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF583VWE,54.5,67.28598,2.287387,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF586MLV,74.5,91.9334,5.198409,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF586WBH,53.5,47.360916,1.3853475,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF604OZO,-0.4657534246575342,0.0,5.758253,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF617PMJ,89.5,86.19017,4.563813,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF640NVF,30.5,46.220306,1.4178247,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF672KET,51.5,57.061924,1.9358523,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF678USC,-0.5013698630136987,0.0,2.6374588,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF683LBN,37.5,46.04387,1.7536654,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF704GNL,37.5,50.69904,2.5400198,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF713LKP,78.5,71.52458,3.493065,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF720HFS,51.5,35.32621,1.9927373,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF732JQY,87.5,82.02771,4.450987,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF733OPS,81.5,87.39119,6.1957703,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF735OIS,3.5,15.407588,2.5227609,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF752DGV,71.5,140.46672,12.669198,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF773DOI,53.5,37.197216,1.9937121,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF797MIK,53.5,52.916283,1.1668837,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF811RQX,53.5,51.344814,1.1835932,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF827GEQ,53.5,52.83335,1.1034857,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF841IYY,53.5,56.95996,1.5794287,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF842QQE,59.5,55.1605,2.373944,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF884KHZ,-0.4328767123287671,57.98765,2.9625435,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF917LFF,53.5,51.48341,1.1377617,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF952ONE,53.5,49.621376,1.2347692,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF959OZR,51.5,50.9932,1.4012103,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF962JEC,78.5,50.26834,2.777587,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF016NGG,53.5,69.581184,5.400439,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF050YYY,30.5,6.9309993,1.6373962,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF053KMZ,37.5,0.0,1.4910432,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF057BYR,37.5,43.51296,2.8490615,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF062WLH,84.5,105.07378,6.093079,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF069BYH,41.5,0.0,2.068099,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF111SZU,-0.4575342465753425,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF120CVA,-0.4602739726027397,29.919277,2.422366,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF132YWJ,53.5,56.734303,2.7725797,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF140ZIP,37.5,44.501762,3.0265522,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF152PBB,46.5,2.2474978,1.8924699,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF207OJA,41.5,58.55031,3.360775,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF243MMI,53.5,52.003517,2.8802102,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF258MFR,54.5,57.350544,2.9509106,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF263CSV,54.5,0.0,2.2055585,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF264ASR,46.5,29.772326,2.2528574,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF280QYJ,25.5,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF282SRM,75.5,61.228817,2.687835,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF282VQS,51.5,47.02806,4.0752273,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF305GQX,54.5,54.698116,3.0995276,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF339CRV,53.5,0.0,1.752071,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF379RYN,0.0,2.4991999,1.7546053,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF387XJD,53.5,59.19942,4.0665517,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF393NEJ,83.5,90.31989,4.672511,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF427XFO,53.5,33.756954,2.3827777,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF440XSS,41.5,39.063828,2.811228,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF486AVO,-0.4383561643835616,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF513OZY,-0.5178082191780822,33.954674,2.58516,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF520CVN,3.5,7.53579,1.5018592,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF534AMN,53.5,0.0,1.7353889,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF561CAU,16.5,31.300465,2.3624823,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF571BDF,54.5,54.03726,3.8961275,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF615SIJ,45.5,36.200962,2.6012096,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF620GOU,37.5,45.549805,2.9317317,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF631LYE,56.5,47.607,2.349781,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF645DEG,54.5,54.27927,3.3727343,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF675KIN,53.5,53.654427,2.9078548,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF682UWZ,61.5,19.857521,2.1784482,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF720WSA,37.5,44.616234,3.0401242,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF739NVT,53.5,54.61539,2.9657845,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF762CST,51.5,48.28313,2.9546967,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF772JUK,54.5,55.016125,2.8880882,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF773TCN,54.5,54.329433,5.1026874,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF779PMH,54.5,55.126614,3.1503298,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF780NBB,51.5,52.126957,3.0326214,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF786QHF,-0.3835616438356164,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF810IVC,54.5,47.357494,2.6755111,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF839JMI,-0.4712328767123288,0.0,0.69414717,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF847QAK,54.5,50.648113,3.1627235,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF862HHR,77.5,56.864212,2.6496124,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF870EDZ,53.5,48.51475,2.8967957,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF886LUE,54.5,51.90809,3.0333405,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF901QWB,37.5,49.93577,3.7218473,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF926FYT,51.5,47.74627,3.1853025,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF929KNV,50.5,54.691277,3.1600616,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF939ELA,-0.4904109589041096,8.42433,1.4929492,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF958TLM,51.5,55.835594,3.040593,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF995LGE,50.5,48.565758,2.8365233,simple_nn_new 50 1 0.001 0.0 0.05
ENCFF036WJV,30.5,62.139828,5.07923,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF051JTV,73.5,63.99267,5.151756,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF061HFF,51.5,101.74507,10.610706,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF069BYH,41.5,44.94309,3.4814787,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF081IBY,75.5,56.31262,3.951102,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF105NAF,51.5,47.863895,3.4395866,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF111SZU,-0.4575342465753425,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF114PLO,81.5,66.360565,4.622364,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF138VRG,54.5,62.115227,4.34877,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF145RER,53.5,53.86113,3.6951578,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF181HLF,51.5,51.059216,3.8010988,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF184VIO,51.5,92.29818,9.676583,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF187IWC,41.5,47.82278,3.3254752,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF207OJA,41.5,48.602455,3.421671,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF271FIA,34.5,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF282SRM,75.5,62.479927,4.333832,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF290HDV,75.5,59.12558,4.195679,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF303PLE,3.5,68.26411,6.4360914,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF318DKR,54.5,57.333363,4.0054197,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF321LZL,51.5,60.78372,4.8813996,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF342IUX,53.5,54.928345,3.7084823,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF379GSJ,53.5,56.719986,3.8213964,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF400NQI,53.5,49.843994,3.412765,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF431FFY,37.5,46.95292,3.3138747,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF440XSS,41.5,51.152718,3.7498238,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF508OUM,37.5,71.075935,6.0307317,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF512IEA,37.5,151.67868,17.713877,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF571BDF,54.5,82.63588,7.3925433,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF576TRI,75.5,62.382706,4.2924557,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF583VWE,54.5,63.603043,4.482519,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF639IIQ,73.5,70.15592,5.3259387,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF664UKA,34.5,24.241829,1.8791322,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF673DXP,62.5,46.37279,3.3234303,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF678USC,-0.5013698630136987,59.127174,7.0405364,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF693HQZ,51.5,104.138336,11.055641,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF696UEY,37.5,50.792706,3.807157,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF732JQY,87.5,66.183426,4.6168385,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF733OPS,81.5,70.41445,5.047195,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF735OIS,3.5,46.41318,3.4935772,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF752DGV,71.5,102.85192,8.346553,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF761IFJ,51.5,51.521458,4.0469203,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF762CST,51.5,58.544334,4.5182357,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF773TCN,54.5,111.029785,12.335227,simple_nn_new 50 1 0.001 0.1 0.005
