,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 16 3 0.0001 0.0 0.01 450 0.3,151.18478393554688,287.58935928344727,2.5998228788375854,7.945067763328552,21.01196527481079,128.7740936279297,8.25830590724945,157.4837303161621,2.199013203382492,8.212250351905823
simple_nn 16 3 0.0001 0.0 0.05 50 0.1,165.3158950805664,270.9053611755371,2.5498476028442383,7.393973112106323,46.90151596069336,126.04371070861816,13.983283042907715,139.2924861907959,2.8182844519615173,7.914915204048157
simple_nn 16 3 0.0001 0.0 0.05 50 0.2,169.8352165222168,275.6900405883789,2.894144296646118,7.144596695899963,48.90313243865967,128.92600059509277,16.09718108177185,138.00314044952393,2.898354232311249,7.564682245254517
simple_nn 16 3 0.0001 0.0 0.05 50 0.3,174.96800231933594,337.54014587402344,3.277823746204376,8.749371886253357,47.52653980255127,148.72456741333008,15.532573938369751,166.1887912750244,2.9633070826530457,8.662383317947388
simple_nn 16 3 0.0001 0.0 0.05 150 0.1,245.3931007385254,348.3048400878906,2.3284506797790527,7.505290508270264,57.65252685546875,163.2380657196045,12.603794574737549,148.06276893615723,2.6945698857307434,8.004703640937805
simple_nn 16 3 0.0001 0.0 0.05 150 0.2,251.2357177734375,367.8397521972656,2.83211487531662,7.480208396911621,59.604350090026855,174.2560977935791,15.887968063354492,151.8829574584961,2.950232982635498,8.00036334991455
simple_nn 16 3 0.0001 0.0 0.05 150 0.3,256.212703704834,384.6736373901367,3.1000202298164368,7.67488157749176,57.11985397338867,150.22954559326172,12.043860912322998,148.08572006225586,2.635901629924774,7.463219881057739
simple_nn 16 3 0.0001 0.0 0.05 300 0.1,392.79154205322266,498.12862396240234,2.4664657711982727,7.201485633850098,69.59829902648926,181.23328399658203,16.740522027015686,159.45185470581055,3.001983940601349,8.469327807426453
simple_nn 16 3 0.0001 0.0 0.05 300 0.2,398.29034423828125,509.1333770751953,2.731411874294281,7.103421449661255,61.57252597808838,148.502685546875,8.564736723899841,123.0824203491211,2.259114682674408,7.307889223098755
simple_nn 16 3 0.0001 0.0 0.05 300 0.3,407.96800231933594,496.0748596191406,3.2850470542907715,7.191764950752258,64.49946594238281,136.7641944885254,9.4786536693573,100.34515762329102,2.353778302669525,6.915723204612732
simple_nn 16 3 0.0001 0.0 0.05 450 0.1,542.1826629638672,653.5052642822266,2.3616138100624084,7.421912908554077,66.13559055328369,162.52727890014648,7.7427836656570435,129.01758193969727,2.083208978176117,7.829974293708801
simple_nn 16 3 0.0001 0.0 0.05 450 0.2,554.1147003173828,692.6502685546875,2.84037184715271,7.8170658349990845,65.99290657043457,162.63252449035645,7.598749041557312,143.20178127288818,2.1234940588474274,7.5516417026519775
simple_nn 16 3 0.0001 0.0 0.05 450 0.3,559.6716918945312,667.25244140625,3.153342366218567,7.3097065687179565,66.06218528747559,147.98257446289062,8.321361064910889,119.38177299499512,2.145617961883545,7.200605154037476
simple_nn 16 3 0.0001 0.0 0.1 50 0.1,255.61600494384766,358.36624908447266,3.0064165592193604,7.238406419754028,77.82672119140625,141.35822677612305,15.20624327659607,107.86320114135742,2.973515748977661,6.6811487674713135
simple_nn 16 3 0.0001 0.0 0.1 50 0.2,265.7122268676758,390.9884796142578,3.4038989543914795,7.927993178367615,74.49696350097656,179.7894802093506,13.128379583358765,155.30079460144043,2.7800419330596924,8.479880213737488
simple_nn 16 3 0.0001 0.0 0.1 50 0.3,270.8246154785156,392.4337463378906,3.7657324075698853,7.768741488456726,76.66780090332031,186.014892578125,15.33172082901001,147.76477813720703,3.035912275314331,7.886369466781616
simple_nn 16 3 0.0001 0.0 0.1 150 0.1,424.51341247558594,558.7946929931641,2.651280701160431,7.948050498962402,92.55314254760742,171.32609176635742,10.211198329925537,123.95886421203613,2.344089150428772,7.337318778038025
simple_nn 16 3 0.0001 0.0 0.1 150 0.2,440.67481231689453,545.5466079711914,3.232517123222351,7.1945788860321045,89.75975227355957,196.6534080505371,10.961957693099976,155.7488193511963,2.4781189560890198,8.385974884033203
simple_nn 16 3 0.0001 0.0 0.1 150 0.3,441.3604431152344,570.4227828979492,3.332156777381897,8.092493295669556,92.0145492553711,196.0947723388672,10.696078062057495,149.82261276245117,2.540851891040802,8.030086517333984
simple_nn 16 3 0.0001 0.0 0.1 300 0.1,721.5925445556641,841.4896240234375,2.66912841796875,7.374343514442444,106.08632850646973,192.04888916015625,9.251341819763184,120.2629566192627,2.3201483488082886,6.678971886634827
simple_nn 16 3 0.0001 0.0 0.1 300 0.2,733.0115966796875,836.6439514160156,3.053176999092102,7.396029114723206,116.91188621520996,218.0981216430664,17.03615641593933,137.62452125549316,2.9543354511260986,7.654622197151184
simple_nn 16 3 0.0001 0.0 0.1 300 0.3,746.4480590820312,845.9761962890625,3.4647313356399536,7.560510158538818,104.26458930969238,188.3927879333496,9.707336068153381,120.2048110961914,2.4094074964523315,7.735931634902954
simple_nn 16 3 0.0001 0.0 0.1 450 0.1,1023.5267181396484,1134.8657531738281,2.6938875913619995,7.048027396202087,110.24053001403809,205.22765731811523,7.524948716163635,122.4326286315918,2.1502062678337097,7.576375126838684
simple_nn 16 3 0.0001 0.0 0.1 450 0.2,1033.3128662109375,1135.9215393066406,3.154870569705963,7.546134829521179,109.60007095336914,198.6460952758789,7.165603756904602,106.33500671386719,2.098412036895752,7.144251823425293
simple_nn 16 3 0.0001 0.0 0.1 450 0.3,1052.9886474609375,1164.5368957519531,3.556361198425293,7.331185221672058,106.46870613098145,221.77904510498047,6.406177639961243,157.07866668701172,1.9695135653018951,7.985729336738586
simple_nn 16 3 0.0001 0.05 0.01 50 0.1,82.33432006835938,212.50310516357422,3.1575563549995422,7.800467848777771,27.474239826202393,134.66290092468262,32.890098571777344,169.2424840927124,4.442880988121033,8.21579384803772
